transaction_amount,merchant_category,customer_region,transaction_type,card_present,hour_of_day,device_type,previous_fraud_flag,transaction_datetime,day_of_week,is_weekend,device_id,is_fraud
3081.54,Online Store,Limpopo,Online,1,13,iPhone,0,2023-02-14 17:01:00,Tuesday,0,IPH_89324,0
5082.3,Fuel,Eastern Cape,Online,1,3,Windows,0,2023-01-25 09:00:00,Wednesday,0,WIN_45249,0
3416.95,Restaurants,Mpumalanga,POS,0,11,iPhone,0,2023-02-15 08:23:00,Wednesday,0,IPH_95078,0
6116.49,Fuel,Eastern Cape,ATM Withdrawal,1,5,Unknown,0,2023-01-16 00:44:00,Monday,0,UNK_42294,0
6306.9,Restaurants,Western Cape,Online,1,10,Android,1,2023-01-25 09:55:00,Wednesday,0,AND_69784,0
2963.61,Groceries,Limpopo,EFT,1,11,Windows,0,2023-02-14 16:10:00,Tuesday,0,WIN_13684,0
1952.26,Groceries,Eastern Cape,EFT,1,9,Unknown,0,2023-02-25 03:07:00,Saturday,1,UNK_33795,0
4154.61,Fuel,Eastern Cape,EFT,0,17,Windows,0,2023-01-05 06:19:00,Thursday,0,WIN_70301,0
6388.3,Electronics,Gauteng,Online,1,6,Android,0,2023-02-16 05:11:00,Thursday,0,AND_79187,0
1490.42,Restaurants,Eastern Cape,ATM Withdrawal,1,6,Windows,0,2023-01-18 17:06:00,Wednesday,0,WIN_20431,0
4368.31,Online Store,Gauteng,ATM Withdrawal,1,10,iPhone,0,2023-02-01 16:18:00,Wednesday,0,IPH_85667,0
4428.29,Fuel,Limpopo,POS,1,3,iPhone,0,2023-01-18 03:31:00,Wednesday,0,IPH_99627,0
5137.13,Online Store,Mpumalanga,Online,0,19,Windows,0,2023-02-05 05:31:00,Sunday,1,WIN_65372,0
938.34,Fuel,Mpumalanga,ATM Withdrawal,1,0,Android,0,2023-01-21 17:38:00,Saturday,1,AND_80366,0
5016.46,Electronics,Limpopo,Online,0,12,Android,0,2023-01-20 14:53:00,Friday,0,AND_82870,0
6365.05,Electronics,Limpopo,POS,1,17,iPhone,0,2023-01-04 01:46:00,Wednesday,0,IPH_57387,0
1274.19,Electronics,KwaZulu-Natal,POS,1,8,Android,0,2023-01-10 04:29:00,Tuesday,0,AND_62927,0
1678.05,Clothing,Limpopo,POS,1,23,Windows,0,2023-02-22 09:22:00,Wednesday,0,WIN_19304,0
6800.34,Electronics,Eastern Cape,EFT,1,23,Unknown,0,2023-02-26 23:40:00,Sunday,1,UNK_27032,0
1283.22,Groceries,Mpumalanga,Online,1,8,Windows,0,2023-02-14 19:06:00,Tuesday,0,WIN_69486,0
5983.61,Groceries,Western Cape,POS,1,22,iPhone,0,2023-01-18 01:48:00,Wednesday,0,IPH_75552,0
3456.1,Clothing,Mpumalanga,Online,1,8,iPhone,0,2023-01-24 14:13:00,Tuesday,0,IPH_83844,0
1745.67,Restaurants,Gauteng,EFT,0,9,iPhone,0,2023-02-12 14:02:00,Sunday,1,IPH_39654,0
6097.83,Online Store,Mpumalanga,EFT,0,1,Android,0,2023-02-25 12:25:00,Saturday,1,AND_49244,0
3128.23,Fuel,KwaZulu-Natal,POS,0,5,Windows,0,2023-01-27 15:12:00,Friday,0,WIN_15942,0
3613.43,Fuel,Limpopo,POS,1,14,Unknown,0,2023-02-17 18:09:00,Friday,0,UNK_60697,0
2527.45,Clothing,Limpopo,ATM Withdrawal,0,2,Windows,0,2023-02-26 00:13:00,Sunday,1,WIN_12693,0
4158.8,Groceries,Mpumalanga,Online,1,10,Unknown,0,2023-02-20 07:25:00,Monday,0,UNK_66751,0
1161.4,Fuel,Western Cape,POS,1,5,Windows,0,2023-01-14 19:14:00,Saturday,1,WIN_91098,0
2749.75,Groceries,Western Cape,ATM Withdrawal,1,2,iPhone,1,2023-01-02 09:55:00,Monday,0,IPH_16259,0
6786.5,Restaurants,KwaZulu-Natal,Online,1,23,Unknown,0,2023-01-29 19:45:00,Sunday,1,UNK_14942,0
1821.77,Online Store,Gauteng,POS,1,10,Windows,0,2023-02-01 01:40:00,Wednesday,0,WIN_57419,0
4604.02,Restaurants,Mpumalanga,ATM Withdrawal,0,14,Android,0,2023-01-13 08:57:00,Friday,0,AND_66105,0
2289.83,Clothing,Limpopo,ATM Withdrawal,1,12,Android,0,2023-01-18 02:47:00,Wednesday,0,AND_75907,0
5418.84,Electronics,Mpumalanga,Online,1,19,Windows,0,2023-02-14 09:55:00,Tuesday,0,WIN_37383,0
933.5,Electronics,KwaZulu-Natal,ATM Withdrawal,0,9,iPhone,1,2023-01-28 16:36:00,Saturday,1,IPH_33404,0
6789.35,Electronics,Eastern Cape,Online,1,5,Unknown,0,2023-01-20 00:16:00,Friday,0,UNK_82656,0
3187.45,Restaurants,Eastern Cape,Online,1,14,Windows,1,2023-02-06 09:33:00,Monday,0,WIN_15702,0
1667.63,Fuel,KwaZulu-Natal,Online,1,17,Android,0,2023-02-08 03:22:00,Wednesday,0,AND_83883,0
533.01,Online Store,Limpopo,EFT,0,17,Unknown,0,2023-02-14 19:34:00,Tuesday,0,UNK_66332,0
1204.91,Electronics,KwaZulu-Natal,ATM Withdrawal,1,6,Android,0,2023-01-10 21:42:00,Tuesday,0,AND_49419,0
3648.02,Clothing,Limpopo,Online,0,14,Android,0,2023-02-13 06:56:00,Monday,0,AND_98078,0
2372.28,Clothing,Western Cape,POS,0,17,Windows,0,2023-02-05 04:54:00,Sunday,1,WIN_83844,0
5805.61,Electronics,KwaZulu-Natal,EFT,1,17,Android,0,2023-01-05 06:13:00,Thursday,0,AND_49242,0
3027.59,Electronics,Limpopo,EFT,1,19,Unknown,0,2023-02-15 10:29:00,Wednesday,0,UNK_44142,0
1756.03,Online Store,KwaZulu-Natal,ATM Withdrawal,1,8,iPhone,0,2023-01-23 21:31:00,Monday,0,IPH_17393,0
4327.67,Electronics,KwaZulu-Natal,Online,0,23,Windows,0,2023-01-20 21:28:00,Friday,0,WIN_79939,0
4953.3,Online Store,Limpopo,ATM Withdrawal,1,1,Unknown,0,2023-01-27 15:43:00,Friday,0,UNK_79082,0
1185.95,Clothing,Limpopo,EFT,1,7,Windows,0,2023-01-21 19:54:00,Saturday,1,WIN_38893,0
1189.98,Electronics,Gauteng,Online,0,19,Android,0,2023-01-21 09:23:00,Saturday,1,AND_19388,0
275.97,Restaurants,KwaZulu-Natal,POS,1,1,Android,0,2023-02-17 09:24:00,Friday,0,AND_72969,0
5160.09,Restaurants,Eastern Cape,Online,0,10,Unknown,0,2023-01-09 03:09:00,Monday,0,UNK_46660,0
4653.36,Clothing,KwaZulu-Natal,EFT,1,6,Unknown,0,2023-02-26 19:24:00,Sunday,1,UNK_99244,0
3332.92,Online Store,KwaZulu-Natal,POS,1,5,iPhone,0,2023-02-02 22:06:00,Thursday,0,IPH_34726,0
5912.31,Restaurants,Limpopo,Online,0,9,Unknown,0,2023-01-12 12:20:00,Thursday,0,UNK_89544,0
5643.58,Online Store,KwaZulu-Natal,POS,0,4,Unknown,0,2023-01-09 12:59:00,Monday,0,UNK_72996,0
4105.77,Restaurants,Mpumalanga,POS,0,10,Windows,0,2023-02-05 02:25:00,Sunday,1,WIN_10111,0
6080.53,Restaurants,KwaZulu-Natal,EFT,0,0,Android,0,2023-02-07 12:30:00,Tuesday,0,AND_27545,0
1456.77,Online Store,Mpumalanga,POS,1,1,Unknown,0,2023-01-05 01:01:00,Thursday,0,UNK_50168,0
801.2,Fuel,Eastern Cape,ATM Withdrawal,1,23,iPhone,0,2023-01-16 00:40:00,Monday,0,IPH_12379,0
1902.85,Restaurants,Limpopo,EFT,0,0,Unknown,0,2023-02-17 00:00:00,Friday,0,UNK_97346,0
418.47,Electronics,KwaZulu-Natal,ATM Withdrawal,0,18,Android,0,2023-01-04 20:30:00,Wednesday,0,AND_51120,0
3727.56,Clothing,Mpumalanga,POS,1,1,Unknown,1,2023-02-20 12:30:00,Monday,0,UNK_27809,0
6557.51,Fuel,Mpumalanga,ATM Withdrawal,1,20,Windows,1,2023-02-09 03:21:00,Thursday,0,WIN_62813,0
294.62,Online Store,Mpumalanga,Online,0,19,Android,0,2023-01-27 04:29:00,Friday,0,AND_84005,0
872.33,Fuel,Western Cape,POS,0,22,Unknown,0,2023-01-22 02:19:00,Sunday,1,UNK_37967,1
3176.35,Groceries,Gauteng,Online,1,20,Windows,0,2023-01-03 02:28:00,Tuesday,0,WIN_19748,0
6538.45,Groceries,Eastern Cape,ATM Withdrawal,0,23,Android,0,2023-02-18 23:06:00,Saturday,1,AND_33424,0
2226.77,Restaurants,KwaZulu-Natal,Online,0,3,Unknown,0,2023-01-10 06:57:00,Tuesday,0,UNK_96512,0
3560.5,Restaurants,Western Cape,POS,1,11,Windows,0,2023-01-20 00:12:00,Friday,0,WIN_33914,0
310.18,Electronics,KwaZulu-Natal,Online,1,21,iPhone,0,2023-02-04 03:28:00,Saturday,1,IPH_88478,0
1055.44,Clothing,KwaZulu-Natal,ATM Withdrawal,1,19,Windows,0,2023-01-16 07:55:00,Monday,0,WIN_29491,0
6906.68,Fuel,Limpopo,ATM Withdrawal,1,17,iPhone,0,2023-01-30 23:51:00,Monday,0,IPH_59454,0
6756.53,Groceries,Limpopo,ATM Withdrawal,1,0,Unknown,0,2023-02-18 05:50:00,Saturday,1,UNK_80069,0
54.48,Restaurants,Limpopo,POS,0,0,Windows,0,2023-01-29 11:34:00,Sunday,1,WIN_61925,0
6663.65,Clothing,Western Cape,ATM Withdrawal,1,23,iPhone,0,2023-02-26 11:24:00,Sunday,1,IPH_99119,0
4481.06,Fuel,KwaZulu-Natal,POS,0,13,Android,0,2023-02-20 13:51:00,Monday,0,AND_47049,0
6078.07,Restaurants,Gauteng,Online,0,3,Windows,0,2023-01-21 11:47:00,Saturday,1,WIN_37821,0
3194.08,Restaurants,Eastern Cape,ATM Withdrawal,1,4,Unknown,0,2023-01-25 10:14:00,Wednesday,0,UNK_39945,0
3618.86,Groceries,Limpopo,Online,1,10,Android,1,2023-01-26 19:32:00,Thursday,0,AND_27384,0
3432.15,Groceries,Limpopo,EFT,1,23,iPhone,0,2023-02-07 17:36:00,Tuesday,0,IPH_38410,0
4674.71,Restaurants,KwaZulu-Natal,Online,1,22,Windows,0,2023-01-18 20:00:00,Wednesday,0,WIN_87734,0
994.77,Online Store,KwaZulu-Natal,EFT,0,12,Windows,0,2023-02-27 22:38:00,Monday,0,WIN_73766,0
229.22,Restaurants,Western Cape,Online,0,15,Unknown,0,2023-02-06 18:49:00,Monday,0,UNK_17169,1
2169.35,Clothing,Western Cape,POS,1,23,Android,0,2023-01-25 11:54:00,Wednesday,0,AND_50129,0
4938.67,Restaurants,Limpopo,Online,1,12,Windows,0,2023-02-08 23:22:00,Wednesday,0,WIN_13830,0
1428.94,Electronics,KwaZulu-Natal,POS,1,23,Windows,0,2023-01-25 07:04:00,Wednesday,0,WIN_66306,0
4720.56,Electronics,Gauteng,POS,1,21,Android,0,2023-02-19 05:10:00,Sunday,1,AND_96940,0
6789.99,Electronics,Eastern Cape,ATM Withdrawal,1,1,Windows,0,2023-02-04 12:03:00,Saturday,1,WIN_75267,0
675.43,Online Store,KwaZulu-Natal,POS,1,15,Android,0,2023-01-04 11:29:00,Wednesday,0,AND_37757,0
4714.76,Online Store,KwaZulu-Natal,EFT,0,5,Android,0,2023-01-12 10:40:00,Thursday,0,AND_73867,0
3117.38,Restaurants,Mpumalanga,ATM Withdrawal,1,13,Android,0,2023-02-22 03:25:00,Wednesday,0,AND_45650,0
6079.63,Electronics,Western Cape,ATM Withdrawal,1,0,Unknown,0,2023-02-04 07:20:00,Saturday,1,UNK_43766,0
1256.51,Online Store,Eastern Cape,Online,0,16,Android,0,2023-02-27 06:26:00,Monday,0,AND_91478,0
4854.53,Groceries,Limpopo,POS,1,10,Android,0,2023-01-06 07:04:00,Friday,0,AND_42419,0
5870.04,Restaurants,KwaZulu-Natal,POS,0,18,iPhone,0,2023-01-19 12:14:00,Thursday,0,IPH_26668,0
6613.41,Clothing,Limpopo,EFT,1,2,iPhone,0,2023-01-13 11:42:00,Friday,0,IPH_26246,0
4789.07,Fuel,KwaZulu-Natal,Online,0,10,Unknown,0,2023-02-03 21:17:00,Friday,0,UNK_34996,0
3490.28,Restaurants,Limpopo,Online,1,4,Android,1,2023-01-24 17:57:00,Tuesday,0,AND_61312,0
4332.57,Fuel,Eastern Cape,ATM Withdrawal,0,16,iPhone,0,2023-01-11 08:35:00,Wednesday,0,IPH_13065,0
6084.96,Electronics,Western Cape,ATM Withdrawal,1,21,iPhone,0,2023-02-09 05:55:00,Thursday,0,IPH_20467,0
4002.86,Fuel,Eastern Cape,ATM Withdrawal,0,6,Windows,0,2023-02-02 22:28:00,Thursday,0,WIN_60646,0
232.1,Electronics,Mpumalanga,EFT,0,9,Android,0,2023-01-18 09:02:00,Wednesday,0,AND_31007,0
6518.02,Groceries,Gauteng,EFT,1,10,iPhone,0,2023-01-30 14:40:00,Monday,0,IPH_78079,0
4832.9,Fuel,Western Cape,ATM Withdrawal,1,2,Unknown,0,2023-02-15 11:57:00,Wednesday,0,UNK_38702,0
4742.06,Restaurants,Eastern Cape,Online,0,19,Windows,0,2023-01-14 06:22:00,Saturday,1,WIN_85569,0
1525.41,Electronics,Mpumalanga,EFT,0,9,Windows,0,2023-01-19 12:14:00,Thursday,0,WIN_63952,0
4619.02,Restaurants,Gauteng,Online,1,9,Android,0,2023-01-22 16:52:00,Sunday,1,AND_68065,0
2769.17,Online Store,Mpumalanga,Online,1,13,Android,0,2023-02-15 16:23:00,Wednesday,0,AND_44169,0
4565.61,Electronics,KwaZulu-Natal,POS,1,11,Windows,0,2023-02-21 17:04:00,Tuesday,0,WIN_26829,0
764.02,Fuel,KwaZulu-Natal,ATM Withdrawal,0,14,Unknown,0,2023-01-24 13:28:00,Tuesday,0,UNK_70135,0
4611.76,Electronics,Limpopo,POS,1,9,Android,0,2023-01-19 19:06:00,Thursday,0,AND_14522,0
6995.91,Restaurants,Western Cape,ATM Withdrawal,0,9,Android,0,2023-02-24 08:50:00,Friday,0,AND_95687,0
356.52,Groceries,KwaZulu-Natal,ATM Withdrawal,0,18,Windows,0,2023-03-03 00:05:00,Friday,0,WIN_45319,0
6840.68,Electronics,Mpumalanga,Online,1,0,Windows,0,2023-02-11 06:47:00,Saturday,1,WIN_36543,1
2860.22,Fuel,Western Cape,ATM Withdrawal,1,23,Android,0,2023-03-02 12:32:00,Thursday,0,AND_40473,0
6097.86,Online Store,KwaZulu-Natal,Online,1,9,iPhone,0,2023-02-10 17:08:00,Friday,0,IPH_17699,0
5481.05,Clothing,Limpopo,Online,0,1,Android,0,2023-02-15 03:58:00,Wednesday,0,AND_78165,0
3977.77,Groceries,Eastern Cape,ATM Withdrawal,1,16,iPhone,0,2023-01-25 10:18:00,Wednesday,0,IPH_50455,0
5174.38,Online Store,Limpopo,Online,1,23,Windows,0,2023-01-28 02:47:00,Saturday,1,WIN_85692,0
6152.04,Electronics,Gauteng,Online,1,6,iPhone,0,2023-01-10 17:09:00,Tuesday,0,IPH_27441,0
2840.9,Restaurants,KwaZulu-Natal,Online,0,6,Unknown,0,2023-02-20 16:15:00,Monday,0,UNK_40716,0
2302.69,Restaurants,Gauteng,EFT,0,19,Windows,1,2023-02-27 06:04:00,Monday,0,WIN_72175,0
4679.8,Fuel,Gauteng,Online,1,8,Android,0,2023-02-08 16:49:00,Wednesday,0,AND_16834,0
5658.76,Restaurants,Mpumalanga,EFT,1,21,Android,0,2023-01-22 19:22:00,Sunday,1,AND_28179,0
5340.75,Groceries,Western Cape,EFT,0,1,Windows,0,2023-01-11 08:18:00,Wednesday,0,WIN_36219,0
5588.74,Restaurants,Mpumalanga,Online,1,13,Windows,0,2023-01-18 02:00:00,Wednesday,0,WIN_25782,0
3060.37,Fuel,KwaZulu-Natal,Online,0,16,Unknown,0,2023-01-17 12:06:00,Tuesday,0,UNK_91363,0
5728.48,Clothing,Gauteng,EFT,1,0,Windows,0,2023-02-08 05:33:00,Wednesday,0,WIN_84967,0
859.06,Electronics,Eastern Cape,EFT,0,8,Android,1,2023-02-28 08:57:00,Tuesday,0,AND_19496,0
3820.53,Electronics,Gauteng,Online,1,19,Unknown,0,2023-01-04 23:02:00,Wednesday,0,UNK_98867,0
60.2,Restaurants,Eastern Cape,Online,1,20,Android,0,2023-01-02 02:12:00,Monday,0,AND_49238,0
2285.61,Online Store,Mpumalanga,ATM Withdrawal,0,18,iPhone,0,2023-02-07 12:33:00,Tuesday,0,IPH_56025,0
2577.9,Electronics,Mpumalanga,EFT,1,3,Windows,0,2023-01-19 07:32:00,Thursday,0,WIN_69886,0
2785.29,Clothing,Western Cape,EFT,1,7,iPhone,0,2023-02-24 15:27:00,Friday,0,IPH_33563,0
4874.36,Restaurants,Gauteng,ATM Withdrawal,1,12,Android,0,2023-01-21 23:17:00,Saturday,1,AND_13712,0
2732.14,Fuel,Limpopo,EFT,1,3,iPhone,0,2023-01-19 16:44:00,Thursday,0,IPH_55489,0
3151.88,Clothing,Mpumalanga,POS,0,8,iPhone,0,2023-01-18 11:25:00,Wednesday,0,IPH_42664,0
1678.06,Restaurants,Mpumalanga,EFT,0,8,Android,0,2023-01-10 21:04:00,Tuesday,0,AND_22420,0
2625.3,Clothing,Western Cape,ATM Withdrawal,0,21,Android,0,2023-02-06 13:27:00,Monday,0,AND_64610,0
1606.34,Electronics,Eastern Cape,POS,0,17,Windows,0,2023-01-12 07:39:00,Thursday,0,WIN_15315,0
530.91,Fuel,Western Cape,Online,0,11,iPhone,0,2023-01-28 00:17:00,Saturday,1,IPH_80917,0
4232.07,Restaurants,Gauteng,ATM Withdrawal,0,9,Unknown,0,2023-01-30 06:06:00,Monday,0,UNK_85033,0
4684.13,Groceries,KwaZulu-Natal,ATM Withdrawal,1,10,Unknown,0,2023-01-03 07:02:00,Tuesday,0,UNK_89030,0
4344.04,Fuel,KwaZulu-Natal,Online,1,6,Android,0,2023-01-03 01:39:00,Tuesday,0,AND_73910,0
3255.19,Groceries,Eastern Cape,ATM Withdrawal,0,8,Android,1,2023-02-02 22:43:00,Thursday,0,AND_70972,0
2670.9,Clothing,Mpumalanga,EFT,0,5,iPhone,0,2023-02-13 18:14:00,Monday,0,IPH_65919,0
6046.07,Online Store,Eastern Cape,Online,1,18,Android,0,2023-02-28 21:43:00,Tuesday,0,AND_92486,0
